Generation number, Milliseconds from start, Fitness
0,0,436519
1,105,436519
2,177,436519
3,246,436519
4,298,436519
5,351,436519
6,403,443691
7,455,443691
8,507,443691
9,568,443691
10,625,443691
11,675,443691
12,722,443691
13,767,443691
14,810,443691
15,879,443691
16,930,443691
17,980,443691
18,1033,443691
19,1086,443691
20,1137,443691
21,1187,443691
22,1235,443691
23,1285,444535
24,1335,451010
25,1388,451010
26,1443,451010
27,1489,451010
28,1547,451010
29,1611,451010
30,1660,451010
31,1707,451010
32,1754,451010
33,1803,451010
34,1853,451010
35,1911,451010
36,1963,451979
37,2008,451979
38,2064,451979
39,2121,451979
40,2172,452851
41,2235,453064
42,2279,453064
43,2326,453064
44,2380,458337
45,2429,458337
46,2486,458337
47,2532,458337
48,2586,458510
49,2650,458510
50,2701,460524
51,2751,460524
52,2815,460524
53,2861,460524
54,2915,460524
55,2964,460524
56,3013,460524
57,3060,460524
58,3113,465218
59,3179,468493
60,3229,468493
61,3278,468493
62,3326,468493
63,3376,468493
64,3431,468493
65,3502,468493
66,3554,468493
67,3600,468493
68,3651,468493
69,3720,468493
70,3779,468493
71,3829,468493
72,3877,468493
73,3929,468493
74,3979,468493
75,4039,468493
76,4089,468493
77,4140,468493
78,4196,468493
79,4252,468493
80,4306,468493
81,4361,468493
82,4418,468493
83,4479,468493
84,4526,468493
85,4576,468493
86,4634,468493
87,4691,468493
88,4748,468493
89,4802,472416
90,4852,472416
91,4908,472416
92,4964,472416
93,5012,472416
94,5065,472416
95,5114,472416
96,5164,472416
97,5213,472416
98,5263,472416
99,5337,472416
100,5388,472416
101,5440,472416
102,5493,472416
103,5543,472416
104,5615,472416
105,5662,472416
106,5711,472416
107,5769,472416
108,5835,472416
109,5888,472416
110,5941,474852
111,5989,474852
112,6044,474852
113,6103,474852
114,6156,474852
115,6206,474852
116,6256,474852
117,6310,481456
118,6364,481456
119,6426,481456
120,6471,481456
121,6533,481456
122,6588,481456
123,6640,481456
124,6689,481456
125,6752,481456
126,6799,481456
127,6853,481456
128,6910,481456
129,6961,481456
130,7018,486362
131,7066,486362
132,7118,486362
133,7174,486362
134,7229,486362
135,7279,486362
136,7327,486362
137,7391,486362
138,7442,486362
139,7489,486362
140,7549,486362
141,7601,486362
142,7658,486362
143,7708,486362
144,7759,486362
145,7807,486362
146,7858,486362
147,7912,486362
148,7974,486362
149,8029,486362
150,8074,486362
151,8123,486362
152,8180,486362
153,8230,486362
154,8280,486362
155,8329,486362
156,8379,486362
157,8427,486362
158,8510,486362
159,8566,486362
160,8633,486362
161,8689,486362
162,8735,486362
163,8791,486362
164,8837,486362
165,8893,486362
166,8945,486362
167,9001,486362
168,9058,486362
169,9116,486362
170,9178,486362
171,9225,486362
172,9274,486362
173,9330,486362
174,9386,486362
175,9434,486362
176,9484,486362
177,9536,486362
178,9586,486362
179,9648,486362
180,9698,486362
181,9744,486362
182,9791,486362
183,9844,487870
184,9903,487870
185,9962,487870
186,10009,487870
187,10062,491644
188,10124,491644
189,10181,491644
190,10232,491644
191,10280,491644
192,10327,491644
193,10385,491644
194,10440,491644
195,10490,491644
196,10540,491644
197,10607,491644
198,10660,491644
199,10718,491644
200,10769,491644
201,10819,491644
202,10868,491644
203,10920,491644
204,10968,491644
205,11029,491644
206,11076,491644
207,11137,491644
208,11192,491644
209,11250,491644
210,11312,491644
211,11363,491644
212,11417,491644
213,11470,491646
214,11529,491646
215,11577,491646
216,11631,491646
217,11687,491646
218,11741,491646
219,11796,491646
220,11844,491646
221,11896,492277
222,11971,492277
223,12029,492277
224,12086,492277
225,12141,492277
226,12200,492277
227,12251,492277
228,12298,492277
229,12344,492277
230,12400,492277
231,12450,492277
232,12504,492277
233,12552,492277
234,12605,492277
235,12655,492277
236,12705,492277
237,12756,492277
238,12809,492277
239,12875,492277
240,12925,492277
241,12975,492277
242,13025,492277
243,13077,492277
244,13145,492277
245,13204,492277
246,13255,494985
247,13320,494985
248,13379,494985
249,13433,494985
250,13495,494985
251,13541,494985
252,13591,494985
253,13638,494985
254,13689,494985
255,13749,494985
256,13802,494985
257,13864,494985
258,13921,494985
259,13978,494985
260,14029,494985
261,14079,494985
262,14139,494985
263,14208,494985
264,14268,494985
265,14316,494985
266,14371,494985
267,14440,494985
268,14486,494985
269,14709,494985
270,14777,494985
271,14913,494985
272,14971,494985
