Generation number, Milliseconds from start, Fitness
349,19125,495442
350,19177,495442
351,19233,495442
352,19289,495442
353,19342,495442
354,19390,495442
355,19435,495442
356,19489,495442
357,19542,495442
358,19599,495442
359,19648,495442
360,19695,495442
361,19770,495442
362,19839,495442
363,19892,495442
364,19964,495442
365,20012,495442
366,20080,495442
367,20131,495442
368,20177,495442
369,20224,495442
370,20281,495442
371,20336,495442
372,20390,495442
373,20438,498511
374,20490,498511
375,20544,498511
376,20622,498511
377,20674,498511
378,20741,498511
379,20793,498511
380,20848,498511
381,20902,498511
382,20968,498511
383,21032,498511
384,21080,498511
385,21138,498511
386,21185,498511
387,21232,498511
388,21277,498511
389,21336,498511
390,21399,498511
391,21453,498511
392,21504,498511
393,21552,498511
394,21604,498511
395,21660,498511
396,21711,498511
397,21784,498511
398,21845,498511
399,21911,499302
400,21961,499302
401,22017,499302
402,22086,499302
403,22149,499302
404,22216,499302
405,22272,499302
406,22334,499302
407,22381,499302
408,22425,499302
409,22473,499302
410,22539,499302
411,22601,499302
412,22655,499302
413,22707,499302
414,22756,499302
415,22803,499302
416,22850,499302
417,22907,499302
418,22966,499302
419,23018,499302
420,23080,499302
421,23130,499302
422,23177,499302
423,23226,499302
424,23289,499302
425,23346,499302
426,23403,499302
427,23485,499302
428,23541,499302
429,23591,499302
430,23645,499302
431,23703,499302
432,23762,499302
433,23814,499302
434,23884,499302
435,23932,499302
436,23979,499302
437,24029,499302
438,24093,499302
439,24152,499302
440,24198,499302
441,24249,499302
442,24296,499302
443,24351,499302
444,24419,499302
445,24471,499302
446,24528,499302
447,24581,499302
448,24639,499302
449,24696,499302
450,24752,499302
451,24818,501175
452,24870,501175
453,24920,501175
454,24994,501175
455,25041,501175
456,25109,501175
457,25170,501175
458,25233,501175
459,25286,501175
460,25337,501175
461,25388,501175
462,25439,501175
463,25498,501175
464,25551,501175
465,25608,501175
466,25665,501175
467,25721,501175
468,25781,501175
469,25828,501175
470,25873,501175
471,25926,501175
472,25984,501175
473,26045,501175
474,26091,501175
475,26145,501175
476,26200,501175
477,26256,501175
478,26310,501175
479,26357,501175
480,26408,501175
481,26467,501175
482,26523,501175
483,26582,501175
484,26633,501175
485,26685,501175
486,26742,501175
487,26799,501175
488,26851,501175
489,26900,501175
490,26951,501175
491,27038,501175
492,27086,501175
493,27138,501175
494,27191,501175
495,27242,501175
496,27304,501175
497,27353,501175
498,27400,501175
499,27449,501175
500,27505,501175
501,27559,501175
502,27606,501175
503,27652,501175
504,27698,501175
505,27755,501175
506,27818,501175
507,27872,501175
508,27921,501175
509,27969,501175
510,28026,501175
511,28087,501175
512,28150,501175
513,28199,502327
514,28251,502327
515,28324,502327
516,28386,502327
517,28437,502327
518,28491,502327
519,28555,502327
520,28605,502327
521,28669,502327
522,28721,502327
523,28770,502327
524,28832,502327
525,28880,502327
526,28944,502327
527,29000,502327
528,29048,502327
529,29097,502327
530,29147,502327
531,29201,502327
532,29257,502327
533,29303,502327
534,29352,502327
535,29405,502327
536,29461,502327
537,29523,502327
538,29578,502327
539,29624,502327
540,29676,502327
541,29723,502327
542,29775,502327
543,29845,502327
544,29896,502327
545,29966,502327
546,30023,502327
547,30077,502404
548,30133,502404
549,30182,502404
550,30229,502404
