Generation number, Milliseconds from start, Fitness
0,14812815,244431
1,14850389,394287
2,14881587,463533
3,14914950,479047
4,14952268,481189
5,14989856,490880
6,15032807,490880
7,15074913,497020
8,15118228,497241
9,15164484,506139
10,15209075,506139
11,15256429,510736
12,15301445,513018
13,15351130,516196
14,15398525,523590
15,15446299,524745
16,15493201,524999
17,15544302,530668
18,15594765,530668
19,15645033,532761
20,15698894,532761
21,15752010,538174
22,15804514,538174
23,15858971,544795
24,15912618,544795
25,15966805,545115
26,16021297,545115
27,16078066,546816
28,16134480,546816
29,16192898,561115
30,16250001,561115
31,16309218,561115
32,16368710,561115
33,16429839,563886
34,16489742,563886
35,16551916,563886
36,16612759,563886
37,16677444,563886
38,16741465,563886
39,16807074,564813
40,16874056,564813
41,16942716,564813
42,17011776,568781
43,17081518,568781
44,17150308,571044
45,17218918,571292
46,17291164,571292
47,17366155,573279
48,17435772,573279
49,17508201,573279
50,17584388,574293
51,17657169,574293
52,17729322,574293
53,17811625,574775
54,17886411,574775
55,17962650,574775
56,18038662,574775
57,18116890,574808
58,18197086,574808
59,18276088,575223
60,18353895,577851
61,18432302,579287
62,18510201,579287
