Generation number, Milliseconds from start, Fitness
0,1808971,38331
1,1808981,38331
2,1809152,56523
3,1809784,56523
4,1810159,56523
5,1810582,65385
6,1811062,77227
7,1811645,77227
8,1812116,78003
9,1812665,94591
10,1813136,94591
11,1813710,110307
12,1814241,110307
13,1814861,129214
14,1815508,135144
15,1816146,135144
16,1816964,156997
17,1817687,156997
18,1818475,156997
19,1819314,165214
20,1820279,165214
21,1821234,185100
22,1822190,185100
23,1823377,185100
24,1824566,191755
25,1825734,194867
26,1826863,194867
27,1828161,194867
28,1829524,194867
29,1831062,194867
30,1832805,199459
31,1834323,199459
32,1835917,203101
33,1837638,204380
34,1839461,204380
35,1841278,206207
36,1842987,206207
37,1845014,206207
38,1846973,206572
39,1848849,210956
40,1850914,210956
41,1853324,216174
42,1855348,216174
43,1857574,216174
44,1859820,216174
45,1861794,216174
46,1864093,216403
47,1866246,216403
48,1868333,216403
49,1870707,216403
50,1872949,216403
51,1875270,216403
52,1877427,216403
53,1879887,218223
54,1882339,218223
55,1884430,218223
56,1886925,218223
57,1889121,221499
58,1891473,221499
59,1894116,221499
60,1896262,225864
61,1899052,225864
62,1901730,226250
63,1904056,226250
64,1906356,227967
65,1908875,227967
66,1911526,229184
67,1914103,229184
68,1916323,229184
69,1918925,229184
70,1921159,229184
71,1923898,229184
72,1926373,229184
73,1928540,229272
74,1931266,229272
75,1933709,230585
76,1935997,230585
77,1938651,231178
78,1941146,231178
79,1943447,231178
80,1945926,231178
81,1948305,231178
82,1950774,231314
83,1953566,231314
84,1956025,231314
85,1958386,232534
86,1961223,232534
87,1963471,232534
88,1966089,232534
89,1968280,234430
90,1971276,234430
91,1973766,234430
92,1976061,234430
93,1978307,234430
94,1980883,234430
95,1983550,237154
96,1985988,237154
97,1988593,237154
98,1991172,237154
99,1993868,237154
100,1996546,237154
101,1998994,237154
102,2001701,237154
103,2004366,237154
104,2007031,237154
105,2009611,237154
106,2012181,237154
107,2015017,237154
108,2017531,237154
109,2020103,237494
110,2023028,237494
111,2025633,238525
112,2028473,238525
113,2031033,238525
114,2033710,238525
115,2036492,238525
116,2039037,238525
117,2041861,238525
118,2044608,238525
119,2047376,238525
120,2050137,239743
121,2052634,239743
122,2055374,239743
123,2058420,239743
124,2061173,239743
125,2063888,239743
126,2066504,239743
127,2069304,239743
128,2072313,239743
129,2075009,239743
130,2077733,239743
131,2080376,242174
132,2082926,242174
133,2085524,242174
134,2088080,242174
135,2090815,242174
136,2093275,242174
137,2096170,242174
138,2098967,242174
139,2101590,242174
140,2104338,242174
141,2106947,242174
142,2109754,242174
143,2112319,242174
144,2115191,242174
145,2117812,242174
146,2120701,242174
147,2123612,242174
148,2126449,242174
149,2129235,242174
150,2132065,242174
151,2134565,242174
152,2137037,242174
153,2140111,242174
154,2142868,242174
155,2145327,242320
156,2148203,242320
157,2151206,242427
158,2153647,242427
159,2156223,243149
160,2159111,243149
161,2161728,243149
162,2164573,243149
163,2167000,243149
164,2169610,243163
165,2172400,243163
166,2175226,243163
167,2177772,243392
168,2180382,243392
169,2183113,243392
170,2185669,243544
171,2188099,243544
172,2190760,243544
173,2193464,243837
174,2196182,246237
175,2198896,246237
176,2201609,246237
177,2204451,246237
178,2207192,246237
179,2209998,246237
180,2212596,246237
181,2215508,246237
182,2218337,246237
183,2221194,246237
184,2223842,246622
185,2226544,246622
186,2229555,246622
187,2232323,246622
188,2234810,246622
189,2237816,246622
190,2240712,246622
