Generation number, Milliseconds from start, Fitness
309,39573533,260687
310,39576419,260687
311,39579206,260687
312,39582223,260687
313,39584963,260687
314,39588215,261515
315,39591034,261515
316,39593871,261515
317,39596886,261515
318,39599574,261515
319,39602578,261515
320,39605320,261515
321,39608186,261515
322,39611104,261515
323,39613622,261515
324,39616628,261515
325,39619492,261515
326,39622038,261515
327,39624818,261770
328,39627731,261770
329,39630407,261770
330,39633397,261770
331,39636084,261770
332,39639231,261820
333,39642086,261820
334,39644820,262049
335,39647773,262233
336,39650539,262277
337,39653168,262277
338,39656112,262277
339,39658343,262959
340,39661231,262959
341,39663710,262959
342,39666656,262959
343,39669472,262959
344,39672263,262959
345,39675125,263370
346,39677993,263370
347,39680762,263370
348,39683501,263623
349,39686489,263623
350,39689428,263623
351,39692389,263623
352,39695001,263623
353,39697726,263623
354,39700547,263623
355,39703586,264947
356,39706385,264947
357,39708965,264947
358,39711659,264947
359,39714363,264947
360,39717243,266938
361,39720168,266938
362,39722741,266938
363,39725343,266938
364,39728152,266938
365,39730975,266938
366,39733764,266938
367,39736546,266938
368,39739739,266938
369,39742731,266938
370,39745545,266938
371,39747948,266938
372,39751136,266938
373,39753944,266938
374,39756548,266938
375,39759556,266938
376,39762139,266938
377,39765175,267154
378,39767700,267154
379,39770584,267154
380,39773764,267686
381,39776490,267686
382,39779345,267686
383,39782110,267686
384,39784807,267686
385,39787521,267686
386,39790189,268892
387,39793083,268892
388,39795959,268892
389,39798545,268892
390,39801323,268892
391,39804154,268892
392,39806850,268892
393,39809741,268892
394,39812764,268892
395,39815622,270097
396,39818513,270097
397,39821421,270097
398,39823959,270097
399,39827070,270097
400,39829898,270097
401,39832769,270097
402,39835591,270097
403,39838264,270097
404,39841148,270638
405,39844065,270638
406,39846856,270638
407,39849777,270638
408,39852543,270638
409,39855632,270638
410,39858356,270647
411,39861157,270647
412,39863892,271054
413,39867023,271054
414,39869895,274971
415,39872459,274971
416,39875260,274971
417,39878050,274971
418,39881038,274971
419,39884053,274971
420,39886665,274971
421,39889377,274971
422,39892416,274971
423,39895108,274971
424,39897898,274971
425,39900886,274971
426,39903779,274971
427,39906654,274971
428,39909518,274971
429,39912689,274971
430,39915430,274971
431,39918256,274971
432,39921092,274971
433,39924246,274971
434,39926926,274971
435,39929919,274971
436,39933475,274971
437,39936182,274971
438,39939155,276447
439,39942049,276447
440,39945139,277120
441,39948180,277120
442,39951204,277120
443,39953942,277120
444,39956793,277120
445,39959631,277407
446,39962606,277407
447,39965691,277407
448,39968583,277407
449,39971555,277407
450,39974329,277407
451,39977119,277407
452,39980376,277407
453,39983130,277806
454,39986158,277806
455,39988996,277806
456,39992350,279644
457,39995130,279644
458,39998216,279644
459,40001162,279644
460,40003809,280992
461,40006984,280992
462,40010096,280992
463,40013418,280992
464,40016276,280992
465,40019208,280992
466,40022557,280992
467,40025390,280992
468,40028453,280992
469,40031292,280992
470,40034459,280992
471,40037675,280992
472,40040418,280992
473,40043293,280992
474,40046662,280992
475,40049583,280992
476,40052500,280992
477,40055259,280992
478,40058195,280992
479,40061314,280992
480,40064199,280992
481,40067499,280992
482,40070522,280992
483,40073461,281705
484,40076397,281705
485,40079440,281705
486,40082599,281933
487,40085571,281933
488,40088500,281933
489,40091579,281933
490,40094814,281933
491,40097954,281933
492,40100793,281933
493,40103719,281933
494,40106726,281933
495,40109890,281933
496,40112650,281933
497,40115662,281933
498,40118809,281933
499,40121763,281933
500,40124770,281933
501,40127706,281933
502,40130919,281933
503,40133765,281933
504,40136626,281933
505,40139677,281933
506,40142831,281933
507,40145822,281933
508,40148985,281933
509,40151823,281933
