Generation number, Milliseconds from start, Fitness
0,22147220,38403
1,22149342,56949
2,22151768,64449
3,22154341,113626
4,22156893,131979
5,22159638,167502
6,22163100,167502
7,22166724,167502
8,22170746,167502
9,22175417,174728
10,22180936,180151
11,22187328,188089
12,22193868,193624
13,22201312,193624
14,22209246,196073
15,22217969,203340
16,22226924,203340
17,22236295,203340
18,22245003,210512
19,22254447,210512
20,22264218,210512
21,22273694,213786
22,22283351,213786
23,22293486,214321
24,22303388,214321
25,22313748,215685
26,22323958,216082
27,22333897,216082
28,22344460,218110
29,22355066,223331
30,22365212,223331
31,22376260,226306
32,22386952,226738
33,22397971,226738
34,22408781,227867
35,22419840,227867
36,22430956,231578
37,22441358,231578
38,22452571,231578
39,22464019,233827
40,22475597,233827
41,22486158,234175
42,22497023,234175
43,22508075,236707
44,22518771,240464
45,22530201,240464
46,22541519,240464
47,22553459,240464
48,22564128,240464
49,22575279,240464
50,22586768,240464
51,22598103,243342
52,22609723,243342
53,22621494,243342
54,22632673,243342
55,22643566,243342
56,22655069,243342
57,22666753,243757
58,22677736,245260
59,22689689,245260
60,22700897,246168
61,22712392,247015
62,22723862,247015
63,22735749,249208
64,22747253,252335
65,22758742,252335
66,22770570,252335
67,22782572,252335
68,22794320,252335
69,22805733,253518
70,22817687,253518
71,22829482,254152
72,22840842,254152
73,22851891,254550
74,22863417,255517
75,22875112,258122
76,22886822,258122
77,22899108,258122
78,22911047,258122
79,22923343,258122
80,22934350,258122
81,22946288,258453
82,22958239,258453
83,22970438,258453
84,22982178,260409
85,22994003,260409
86,23006582,262725
87,23018540,262725
88,23030632,262725
89,23042864,262725
90,23055354,262725
91,23067632,262725
92,23080178,263921
93,23092269,265628
94,23104537,265628
95,23117219,265983
96,23129400,270277
97,23141392,270277
98,23153714,270277
99,23166342,270277
100,23177868,270277
101,23190602,270277
102,23202650,271311
103,23214977,271311
104,23227782,273379
105,23240428,273379
106,23252368,273379
107,23264344,273379
108,23276403,273379
109,23288942,273379
110,23301877,273379
111,23314408,273512
112,23326834,273512
113,23339309,273512
114,23352331,273512
115,23364910,273566
116,23377968,273617
117,23391647,274434
118,23404216,274434
119,23417551,274434
120,23430499,274434
121,23443434,274510
122,23457006,275895
123,23471278,275895
124,23484638,276882
125,23498256,277440
126,23512438,277440
127,23526097,277440
128,23538884,277440
129,23552151,277440
130,23566112,277602
131,23579975,277602
132,23593579,277602
133,23607165,278299
134,23620232,278299
135,23633959,278299
136,23647571,279066
137,23660714,280144
138,23674184,281239
139,23687474,281239
140,23701762,281239
141,23715880,281411
142,23729067,281411
143,23742581,281411
144,23756846,281411
145,23770572,281411
146,23784387,281411
147,23797659,281411
148,23811857,281411
149,23825718,283180
150,23839592,283180
151,23853203,283239
152,23867788,283361
153,23881606,284569
154,23895990,284569
155,23910515,284569
156,23923954,284569
157,23938355,284569
158,23952454,284569
159,23966315,284569
