Generation number, Milliseconds from start, Fitness
0,40648421,46634
1,40651367,62389
2,40653410,66017
3,40655719,82205
4,40658154,104795
5,40660736,110326
6,40664087,145186
7,40667713,152732
8,40671822,167595
9,40676547,185294
10,40681827,185294
11,40687820,185294
12,40694657,190126
13,40701756,191085
14,40709683,208258
15,40718228,208258
16,40726670,208258
17,40735053,212965
18,40744291,213354
19,40753498,213708
20,40762916,213708
21,40772972,213708
22,40783399,213708
23,40793933,219653
24,40804168,219653
25,40814781,220688
26,40824947,220688
27,40835158,220688
28,40845598,220688
29,40856102,220688
30,40866667,222061
31,40877514,229091
32,40888205,233453
33,40899096,234926
34,40910340,234926
35,40920862,235577
36,40932114,235577
37,40943194,235577
38,40954257,235577
39,40965313,235577
40,40976577,236680
41,40987508,237355
42,40998777,241846
43,41010184,241846
44,41021557,241846
45,41032947,242539
46,41044142,242539
47,41055793,244070
48,41067406,244070
49,41079636,244070
50,41091280,244070
51,41103623,244070
52,41115997,244959
53,41128129,244959
54,41139860,244959
55,41151643,246860
56,41163882,246860
57,41175111,246860
58,41187219,246860
59,41200046,246860
60,41212058,253374
61,41224649,253374
62,41236987,253374
63,41249579,253374
64,41261410,253374
65,41273583,253490
66,41285896,253490
67,41297681,253490
68,41309985,253490
69,41322181,258033
70,41334973,258940
71,41346190,258940
72,41358599,258940
73,41370852,258940
74,41382782,258940
75,41395483,258940
76,41408123,258940
77,41421047,261088
78,41433477,261088
79,41446341,261088
80,41459114,261088
81,41471177,261088
82,41484160,261598
83,41497205,261598
84,41510547,262471
85,41523026,264888
86,41536047,264888
87,41548871,264888
88,41561339,265871
89,41573694,266015
90,41586839,266015
91,41600080,266015
92,41613307,268149
93,41626382,268149
94,41640048,268149
95,41653683,268149
96,41666488,268149
97,41679263,268149
98,41692086,269570
99,41704996,269570
100,41718229,269570
101,41731397,269920
102,41744741,269920
103,41758181,269920
104,41771689,269920
105,41784672,271957
106,41797210,272183
107,41810457,272183
108,41823669,272797
109,41836667,274531
110,41849905,274531
111,41863423,274531
112,41876626,274531
113,41890522,275445
114,41904236,275445
115,41917867,278240
116,41931673,278240
117,41945353,278240
118,41959422,278240
119,41972828,278240
120,41986805,278240
121,42000359,278240
122,42013841,278240
123,42027376,278240
124,42040958,278240
125,42054750,278240
126,42068133,278240
127,42082225,278240
128,42096089,278240
129,42109979,278240
130,42123929,278240
131,42138344,280237
132,42151744,280237
133,42165971,280237
134,42180169,280237
135,42193600,280237
136,42207507,282058
137,42221192,282058
138,42236215,282058
139,42249953,282058
140,42263905,282058
141,42278166,282058
142,42291582,282058
143,42305762,282058
144,42320043,282058
145,42333855,282058
146,42347910,282683
147,42361663,284297
148,42375918,285172
149,42389841,285172
150,42404067,285172
151,42418257,285172
152,42432528,285172
153,42446297,285172
154,42460368,285173
155,42473948,285173
