Generation number, Milliseconds from start, Fitness
0,48153328,244992
1,48153380,244992
2,48156271,384086
3,48163359,386910
4,48167945,419545
5,48173546,443666
6,48179566,463231
7,48187853,464094
8,48193611,466732
9,48200389,470042
10,48206316,470443
11,48213390,470443
12,48219955,480716
13,48227998,480716
14,48235312,482604
15,48243797,483454
16,48251449,489935
17,48259999,498001
18,48267683,498001
19,48276040,498001
20,48287929,498001
21,48297425,498001
22,48306433,498001
23,48315122,498001
24,48324629,501685
25,48333666,501685
26,48342664,501685
27,48351879,501685
28,48361816,501685
29,48370585,503516
30,48380126,503516
31,48393042,503757
32,48402956,504286
33,48412702,504286
34,48422600,506950
35,48432445,506951
36,48442304,506951
37,48451339,509182
38,48461811,515443
39,48472517,515443
40,48481630,515443
41,48494387,515443
42,48503739,515443
43,48514339,515443
44,48523970,515443
45,48533973,515443
46,48543193,515443
47,48554237,515443
48,48564558,515443
49,48574103,515443
50,48584618,515443
51,48598159,515443
52,48607199,515443
53,48617980,515443
54,48627593,516071
55,48637772,516071
56,48647745,516071
57,48657488,516071
58,48668179,516071
59,48678902,516071
60,48691969,516071
61,48702222,516071
62,48714558,519765
63,48724157,519765
64,48734209,519765
65,48744394,519765
66,48756223,519765
67,48766286,519765
68,48776714,519765
69,48790664,519765
70,48799926,519765
71,48810850,519765
72,48821457,519765
73,48831512,519765
74,48841922,519765
75,48851350,519765
76,48862797,523059
77,48873809,523059
78,48884549,523059
79,48897508,523059
80,48908575,523059
81,48919257,526633
82,48930412,526633
83,48941329,526633
84,48951328,526633
85,48962345,526633
86,48973276,526633
87,48983278,526633
88,48997926,526633
89,49009831,526633
90,49019508,526633
91,49030690,530169
92,49042167,530169
93,49052199,530169
94,49063098,530169
95,49072965,530169
96,49084178,530169
97,49098702,530169
98,49110295,530169
99,49121240,530169
100,49133108,530169
101,49143311,530169
102,49154792,530169
103,49164620,530169
104,49175875,530169
105,49190611,530169
106,49202508,530169
107,49213353,530169
108,49224566,530169
109,49235457,530169
110,49247006,530169
111,49258131,530169
112,49269585,530169
113,49281788,530169
114,49296617,530169
115,49307787,530169
116,49319491,537737
117,49331401,537737
118,49343191,537737
119,49353477,537737
120,49364952,537737
121,49377046,537737
122,49391679,537737
123,49404634,537737
124,49415353,537737
125,49427025,537737
126,49437972,537737
127,49450696,537737
128,49461722,537737
129,49474216,537737
130,49485956,537737
131,49500292,537737
132,49512382,537737
133,49523621,537737
134,49536520,537737
135,49549129,537737
136,49560882,538915
137,49573179,538915
138,49586926,538915
139,49601155,538915
140,49613961,538915
141,49625787,538915
142,49638131,538915
143,49650914,538915
144,49664896,538915
145,49676299,538915
146,49688789,538915
147,49706253,538915
148,49718816,538915
149,49731330,538915
150,49744371,538915
151,49757182,538915
152,49770112,538915
153,49783299,538915
154,49799178,538915
155,49811287,538915
156,49822934,538915
157,49838544,538915
158,49850391,538915
159,49862841,538915
160,49876194,538915
161,49888228,538915
162,49904044,538915
163,49917775,538915
164,49930025,538915
165,49943237,538915
166,49957873,540155
167,49970941,540155
168,49983128,540155
169,50000171,540155
170,50013894,540155
171,50026888,540155
172,50040399,540155
173,50053692,540155
174,50067318,540309
175,50079443,540309
176,50095574,540309
177,50110063,540309
178,50123434,540309
179,50136300,540309
180,50149350,540309
181,50164195,540309
182,50177104,540309
183,50189457,540309
184,50206350,540309
185,50220141,540309
186,50232787,540309
187,50246866,540309
188,50259939,540309
189,50273363,540309
190,50288354,540309
191,50305189,540309
192,50318249,540309
193,50331379,540309
194,50345743,540309
195,50357530,540309
196,50371872,540309
197,50385279,540309
198,50401407,540309
199,50415496,540309
200,50428837,540309
201,50442724,540309
202,50455491,540309
203,50471074,540309
204,50483670,540309
205,50499624,540309
206,50512930,540309
207,50526690,540529
208,50540909,540529
209,50552952,540529
210,50565676,540529
211,50578550,540529
212,50596213,540529
213,50609336,540529
214,50622654,540529
215,50635413,540529
216,50648962,540529
217,50662391,540529
218,50676556,540529
219,50690482,540529
220,50707418,540941
221,50720693,540941
222,50734020,540941
223,50747695,540941
224,50760189,540941
225,50773522,540941
226,50786794,540941
227,50801286,540941
228,50815774,540941
229,50829391,540941
230,50841705,540941
231,50855213,541194
232,50868430,541194
233,50881467,541194
234,50897599,541194
235,50910627,541194
236,50924420,541194
237,50938670,541194
238,50951236,541194
239,50964450,541194
240,50978179,541194
241,50991091,541194
242,51008249,541194
243,51021824,541194
244,51035756,541194
245,51049843,541194
246,51063217,541194
247,51075948,541194
248,51089419,541194
249,51105830,541194
250,51119837,541380
251,51132754,541380
252,51146339,541380
253,51160532,541380
254,51173072,541380
255,51186423,541380
256,51202864,541656
257,51216917,541656
258,51230506,541656
259,51243531,541656
260,51257524,541656
261,51270468,541656
262,51284361,541656
263,51301136,541656
264,51315056,541656
265,51328928,541656
266,51341440,541656
267,51355700,541656
268,51368103,541656
269,51382438,541656
270,51399418,541656
271,51411871,541656
272,51426214,541656
273,51439998,541656
274,51453402,541656
275,51466735,541656
276,51480339,541812
277,51493991,541812
278,51509630,541824
279,51523773,541824
280,51536778,541824
281,51550386,541824
282,51564657,541824
283,51576985,541824
284,51591087,541824
285,51609391,541824
286,51621884,541824
287,51636163,541824
288,51649078,541824
289,51662493,541824
290,51675996,541824
291,51687822,542182
292,51705407,542182
293,51718689,542182
294,51733527,542182
295,51747913,542182
296,51761546,542182
297,51776067,542182
