Generation number, Milliseconds from start, Fitness
0,11140866,244486
1,11140917,244486
2,11144139,382970
3,11151354,395932
4,11156425,436162
5,11161824,436162
6,11167501,436162
7,11173658,469253
8,11179487,471595
9,11185712,475016
10,11192320,475016
11,11199777,475436
12,11206911,475436
13,11216974,475436
14,11225119,489584
15,11233260,489584
16,11241371,489584
17,11249708,492698
18,11258098,492698
19,11265920,492698
20,11275501,492698
21,11284822,500219
22,11293443,500219
23,11302967,501239
24,11313888,501239
25,11323199,501239
26,11332672,503987
27,11341297,505766
28,11351635,505766
29,11360358,510229
30,11371254,510229
31,11380927,510229
32,11390409,510229
33,11400333,510229
34,11410135,510702
35,11422298,510702
36,11432277,516592
37,11441547,516592
38,11451471,516592
39,11461575,516592
40,11471425,516592
41,11481463,516592
42,11491754,516592
43,11501840,516592
44,11511584,516592
45,11523970,516592
46,11534226,519151
47,11543861,519151
48,11553815,527398
49,11564277,527398
50,11573488,527398
51,11584673,527398
52,11595111,527398
53,11605202,527398
54,11618308,527398
55,11628009,527398
56,11638238,527398
57,11648610,530285
58,11658225,530285
59,11669176,530967
60,11678353,530967
61,11688864,530967
62,11700167,530967
63,11710291,531797
64,11723570,531797
65,11733910,533950
66,11745107,533950
67,11754784,533950
68,11765865,533950
69,11776115,533950
70,11786591,533950
71,11797812,533950
72,11808002,533950
73,11820832,542337
74,11832068,542337
75,11842592,542337
76,11852593,542337
77,11863037,542337
78,11874096,542337
79,11885105,542337
80,11895512,542337
81,11906489,542337
82,11919926,542337
83,11930744,544016
84,11941123,544016
85,11951603,544016
86,11962069,544016
87,11973948,544016
88,11985455,544016
89,11996899,544016
90,12007812,544016
91,12021810,544016
92,12034061,544016
93,12044844,544016
94,12055871,544016
95,12067077,544016
96,12079076,545050
97,12091078,545050
98,12103012,545050
99,12117068,545050
100,12128547,545050
101,12139313,545195
102,12151053,545195
103,12164353,545195
104,12175815,545195
105,12187886,545195
106,12199289,545555
107,12211950,545555
108,12228251,545555
109,12239624,545555
110,12252396,545555
111,12264886,545555
112,12276292,545555
113,12289497,545555
114,12303401,545555
115,12317416,546612
116,12330381,546612
117,12343038,546612
118,12355229,546612
119,12367886,546612
120,12381290,547078
121,12394139,547078
122,12406529,547078
123,12422515,547078
124,12433641,547189
125,12446822,547189
126,12460107,547189
127,12472155,547189
128,12484958,547189
129,12497614,547189
130,12510092,547189
131,12524618,547768
132,12538516,547951
133,12551121,547951
134,12564027,547951
135,12577883,547951
136,12590462,547951
137,12602981,547951
138,12614628,547951
139,12629882,549086
140,12642232,549086
141,12655759,549086
142,12668170,549292
143,12679577,549292
144,12693374,549292
145,12705309,549292
146,12720514,549292
147,12734789,549292
148,12748041,549292
149,12760506,549292
150,12773609,549292
151,12786373,549292
152,12798957,549292
153,12812432,549292
154,12828224,549292
155,12841690,549292
156,12854857,549292
157,12868700,549292
158,12882287,549292
159,12895728,549292
160,12908554,550492
161,12924234,550492
162,12937885,550492
163,12951801,550492
164,12965150,550492
165,12978709,550492
166,12992558,550492
167,13005520,550492
168,13021929,550492
169,13033547,550492
170,13047089,550744
171,13060203,550744
172,13073586,550744
173,13087333,550744
174,13100565,550744
175,13114455,550744
176,13130127,550744
177,13143798,550744
178,13156423,550744
179,13169881,550744
180,13184324,551654
181,13196316,551654
182,13209026,551989
183,13224923,551989
184,13238593,551989
185,13251937,551989
186,13266816,551989
187,13280520,551989
188,13293173,552057
189,13306011,552057
190,13320836,552057
191,13333914,552057
192,13348138,552057
193,13360704,552057
194,13374359,552057
195,13388374,552057
196,13401847,552057
197,13414672,552057
198,13431199,552057
199,13444993,552471
200,13459260,552471
201,13472345,552471
202,13486437,552471
203,13500224,552471
204,13514097,552471
205,13529334,552471
206,13542921,552471
207,13556707,552471
208,13570215,552471
209,13583742,552471
210,13597825,552575
211,13611621,552575
212,13626238,552622
213,13641079,552622
214,13654061,552767
215,13668407,552767
216,13681501,552767
217,13695178,552767
218,13709306,552767
219,13725380,552767
220,13739129,552825
221,13753077,552825
222,13766701,552825
223,13779907,552825
224,13794690,552825
225,13807536,552825
226,13819861,553280
227,13835700,553280
228,13849350,553280
229,13863289,553280
230,13876561,553280
231,13889916,553280
232,13903867,553280
233,13918354,553280
234,13933787,554320
235,13947964,554320
236,13961262,554320
237,13975588,554320
238,13990066,554320
239,14003939,554320
240,14017898,554320
241,14034811,554320
242,14047476,554320
243,14062071,554320
244,14074446,554320
245,14089169,554320
246,14102599,554320
247,14116703,554320
248,14133292,554320
249,14147216,554320
250,14161309,554320
251,14174859,554320
252,14188715,554320
253,14202428,554320
254,14216755,554320
255,14232242,554320
256,14245302,554320
257,14258100,554320
258,14272372,554320
259,14285760,554320
260,14300074,554320
261,14313494,554320
262,14329801,554320
263,14343030,554320
264,14356704,554320
265,14370773,554433
266,14384999,554433
267,14398251,554433
268,14412614,554433
269,14427138,554743
270,14442354,554743
271,14455895,554743
272,14470561,554743
273,14483910,554743
274,14498807,554743
275,14511050,554743
276,14527224,554743
277,14541801,554743
278,14555089,554864
279,14568721,554864
280,14583878,555220
281,14596315,555220
282,14611421,555220
283,14625473,555220
284,14639946,555220
285,14654605,555220
286,14668116,555220
287,14682638,555220
288,14694986,555220
289,14710922,555220
290,14723558,555220
291,14739393,555220
292,14753539,555220
293,14769128,555220
