Generation number, Milliseconds from start, Fitness
0,66624713,245083
1,66624763,245083
2,66627555,395110
3,66634902,395110
4,66640092,442071
5,66645315,448818
6,66651320,463742
7,66657015,463742
8,66663164,463742
9,66670234,469205
10,66676557,475665
11,66683819,475665
12,66698315,475999
13,66705638,483422
14,66712932,483422
15,66721669,492732
16,66729449,492732
17,66738162,492732
18,66745916,492732
19,66755361,492732
20,66764145,496416
21,66772606,496416
22,66782319,499364
23,66793576,499364
24,66803370,499364
25,66812879,500117
26,66821678,500117
27,66830760,503601
28,66840995,503601
29,66849504,503601
30,66859424,503601
31,66868284,503601
32,66878215,503601
33,66887479,503601
34,66899519,503601
35,66909695,503601
36,66919480,505822
37,66929231,506067
38,66939016,507555
39,66948890,508036
40,66958777,510717
41,66967554,510717
42,66977365,510717
43,66987124,511045
44,67000008,511045
45,67009683,511045
46,67020518,513464
47,67031162,513464
48,67040740,513464
49,67050308,513464
50,67059396,521128
51,67069226,521128
52,67079388,521128
53,67089534,525972
54,67101618,525972
55,67112388,525972
56,67123520,525972
57,67133330,525972
58,67144067,525972
59,67154369,525972
60,67164905,525972
61,67175261,525972
62,67186018,528561
63,67198280,528561
64,67209117,528561
65,67219157,528820
66,67229521,528820
67,67240037,528820
68,67249431,528820
69,67261461,528820
70,67270725,528820
71,67281837,528820
72,67295549,528820
73,67305023,528820
74,67315269,528820
75,67325565,528820
76,67336409,528820
77,67346369,528820
78,67357360,528820
79,67367832,528820
80,67377644,528820
81,67389166,529908
82,67402670,529908
83,67413749,529908
84,67424348,530454
85,67435307,530576
86,67445735,533222
87,67456914,533222
88,67467439,533222
89,67478674,534466
90,67489485,534466
91,67502896,534466
92,67514266,534466
93,67525296,534466
94,67535435,534466
95,67546674,534466
96,67557450,534466
97,67569238,534793
98,67581725,534793
99,67591775,534793
100,67604984,534883
101,67616854,534883
102,67628646,534883
103,67640750,535342
104,67652156,535342
105,67663593,535342
106,67676019,535342
107,67687872,535342
108,67702720,535342
109,67713157,535342
110,67725916,535342
111,67736586,535342
112,67749542,535342
113,67762401,535342
114,67773742,535342
115,67785636,535972
116,67801332,535972
117,67813982,535972
118,67825666,536749
119,67838074,536749
120,67849243,536749
121,67862775,536749
122,67873899,536749
123,67886441,536749
124,67902172,537166
125,67914502,537166
126,67925794,537166
127,67938358,537594
128,67950593,539599
129,67961344,539599
130,67973428,539599
131,67986266,539599
132,68001313,539599
133,68012530,539599
134,68024827,539733
135,68038390,539733
136,68050579,542627
137,68062740,542627
138,68075329,542627
139,68087778,542627
140,68103757,542627
141,68115705,542627
142,68128323,542627
143,68140873,549280
144,68152863,549280
145,68164619,549280
146,68177289,549280
147,68189858,549280
148,68205126,550086
149,68217675,550086
150,68230439,550086
151,68243226,550086
152,68255851,550086
153,68268403,550086
154,68280721,550086
155,68293463,550086
156,68308513,550086
157,68321022,551012
158,68333133,551012
159,68345084,551012
160,68357652,551012
161,68370961,551012
162,68383461,551012
163,68396227,551012
164,68411724,551012
165,68424601,551012
166,68436101,551012
167,68449721,551012
168,68462533,551012
169,68474341,551012
170,68486525,551919
171,68502548,551919
172,68514954,551919
173,68527843,551919
174,68540027,551919
175,68552965,551919
176,68565641,551919
177,68579625,551919
178,68591600,551919
179,68608216,551919
180,68621469,551919
181,68634844,551919
182,68648339,551919
183,68661639,551919
184,68674060,551919
185,68687502,551919
186,68703072,552023
187,68717090,552023
188,68730292,552023
189,68744139,552023
190,68757285,552646
191,68772059,552646
192,68785281,552646
193,68801771,552646
194,68815627,552646
195,68829945,552646
196,68844065,552646
197,68857166,552646
198,68869925,552646
199,68883107,552646
200,68897488,552693
201,68914651,552693
202,68929012,552693
203,68942296,552693
204,68955738,552693
205,68969917,552693
206,68984768,553192
207,68998665,553192
208,69014228,553192
209,69026452,553324
210,69041624,553324
211,69055424,553324
212,69069097,553324
213,69083892,553324
214,69097719,553324
215,69112061,553324
216,69126230,553324
217,69140886,553324
218,69155474,553324
219,69169736,553324
220,69183099,553324
221,69196700,553324
222,69211599,554235
223,69226865,554235
224,69240363,554235
225,69254664,554235
226,69269158,554235
227,69284266,554235
228,69298189,554235
229,69312910,554235
230,69327078,554235
231,69340049,554235
232,69354696,554235
233,69368083,554235
234,69382198,554235
235,69397711,554235
236,69411397,554398
237,69424468,554398
238,69438233,554398
239,69453405,554398
240,69467224,554398
241,69481516,554398
242,69496061,554398
243,69511754,554398
244,69525153,554398
245,69540090,554398
246,69555907,554398
247,69569722,554398
248,69582528,554398
249,69596901,554398
250,69612367,554398
251,69626680,554398
252,69641327,554398
253,69654807,554398
254,69669260,554398
255,69681369,554398
256,69696616,554398
257,69711928,554398
258,69726686,554398
259,69741485,554398
260,69756227,554708
261,69768822,554708
262,69781616,554708
263,69796490,554708
264,69811790,554708
265,69825711,554708
266,69840215,554708
267,69855712,554708
268,69868417,554708
269,69883126,554708
270,69896779,554708
271,69912539,554708
272,69927333,554708
273,69940854,554881
274,69955717,554881
275,69970392,554881
276,69984398,554881
277,69999944,554881
278,70015212,554881
279,70029755,554881
280,70044706,554881
281,70057912,554881
282,70073471,554881
283,70088522,554881
284,70106504,554881
285,70119374,554881
286,70134037,554881
287,70147529,554881
288,70161718,554881
289,70176379,554881
290,70191848,554881
291,70207174,554881
292,70221042,554881
293,70236984,554881
294,70250698,554881
