Generation number, Milliseconds from start, Fitness
0,0,435515
1,18,435515
2,39,435515
3,61,435515
4,77,435515
5,91,435515
6,109,435515
7,125,435515
8,145,435515
9,161,435515
10,176,435515
11,201,435515
12,215,435515
13,232,435515
14,247,435515
15,263,435515
16,277,435515
17,291,435515
18,307,435515
19,326,435515
20,341,435515
21,358,435515
22,370,435515
23,385,435515
24,400,435515
25,414,435515
26,429,435763
27,442,435763
28,470,435763
29,483,435763
30,499,435763
31,519,435763
32,541,441176
33,559,441176
34,574,441176
35,590,441176
36,605,441176
37,619,441176
38,636,441176
39,652,441176
40,670,441176
41,684,441176
42,698,441176
43,712,441176
44,726,444351
45,749,444351
46,773,444351
47,788,444351
48,803,444351
49,818,444351
50,834,444351
51,850,444351
52,864,444351
53,879,444351
54,896,444351
55,911,444351
56,925,445038
57,940,445038
58,954,445038
59,968,445038
60,989,445038
61,1012,445038
62,1036,448161
63,1061,448161
64,1086,448161
65,1102,448161
66,1118,448161
67,1135,448161
68,1151,448161
69,1167,448161
70,1180,448161
71,1196,448161
72,1212,448161
73,1227,448161
74,1249,448161
75,1264,451191
76,1279,451191
77,1302,451191
78,1317,451191
79,1332,451191
80,1348,451191
81,1362,451191
82,1377,453111
83,1391,453111
84,1408,453111
85,1422,453111
86,1436,453111
87,1456,453111
88,1470,453111
89,1485,453111
90,1507,453111
91,1522,453111
92,1536,453362
93,1556,453362
94,1582,453362
95,1600,453362
96,1617,453362
97,1632,453362
98,1648,455592
99,1662,455592
100,1678,455592
101,1695,455592
102,1708,455592
103,1723,455592
104,1742,455592
105,1756,455592
106,1771,455592
107,1792,455592
108,1805,455592
109,1820,455592
110,1834,455592
111,1849,455592
112,1864,455592
113,1877,455592
114,1892,455592
115,1906,455592
116,1922,455592
117,1935,455592
118,1950,455592
119,1964,455592
120,1982,455592
121,2000,455592
122,2015,457265
123,2034,457265
124,2048,457265
125,2066,457265
126,2081,468018
127,2099,468018
128,2119,468018
129,2142,468018
130,2170,468018
131,2192,468018
132,2217,468018
133,2241,468018
134,2255,468018
135,2271,468018
136,2288,468018
137,2302,468018
138,2321,468018
139,2336,468018
140,2350,468018
141,2366,468018
142,2389,468018
143,2405,468018
144,2421,468018
145,2436,468018
146,2450,468018
147,2465,468018
148,2482,468018
149,2498,468018
150,2518,471228
151,2539,471228
152,2555,471228
153,2571,471228
154,2585,471228
155,2600,471228
156,2619,471228
157,2636,471228
158,2654,471228
159,2679,471228
160,2695,471228
161,2711,471228
162,2726,471228
163,2739,471228
164,2754,471228
165,2770,471228
166,2784,471228
167,2799,471228
168,2814,471228
169,2828,471228
170,2843,471228
171,2858,471228
172,2873,471228
173,2889,471228
174,2902,471228
175,2917,471228
176,2931,471228
177,2951,471228
178,2966,471228
179,2980,471228
180,2997,471228
181,3015,471243
182,3033,471243
183,3049,471243
184,3066,471243
185,3081,471243
186,3096,471243
187,3112,471243
188,3126,471243
189,3145,471243
190,3166,471243
191,3184,471243
