Generation number, Milliseconds from start, Fitness
0,60986614,134652
1,60986666,134652
2,60988639,213430
3,60993716,225508
4,60996798,238220
5,61000552,307287
6,61004619,307817
7,61008445,314827
8,61013992,321187
9,61018222,321187
10,61023159,321688
11,61028791,321753
12,61034987,321753
13,61041008,321753
14,61047105,324903
15,61054526,324903
16,61061768,324903
17,61068606,324903
18,61077216,324903
19,61085214,325006
20,61094343,325006
21,61102980,325006
22,61112044,325146
23,61121283,325519
24,61131200,325519
25,61140738,327623
26,61150291,327623
27,61159181,327623
28,61169798,327623
29,61178829,327623
30,61188545,327623
31,61199105,327623
32,61207938,327623
33,61216839,327623
34,61226233,327623
35,61235845,327623
36,61245677,327623
37,61254841,327623
38,61264656,327623
39,61274023,327623
40,61283429,327623
41,61293256,327623
42,61303358,327623
43,61314125,327623
44,61323160,327623
45,61333025,327623
46,61341857,327623
47,61350979,327623
48,61361038,327623
49,61370984,327623
50,61379767,327623
51,61389561,327623
52,61398803,327623
53,61408566,327623
54,61418631,328856
55,61426938,328856
56,61436359,328856
57,61447183,328856
58,61456442,328856
59,61465453,328856
60,61475421,328856
61,61484689,328856
62,61493661,328856
63,61503289,328856
64,61513109,328856
65,61522732,328856
66,61531026,328856
67,61539910,328856
68,61550879,328856
69,61559638,328856
70,61569097,328856
71,61580183,328856
72,61588820,328856
73,61597891,328856
74,61607423,328856
75,61617844,328856
76,61626290,328856
77,61635986,328856
78,61646230,328856
79,61655743,328856
80,61663885,328856
81,61673140,328856
82,61683833,329541
83,61693009,329541
84,61702131,329541
85,61711204,329541
86,61721892,329541
87,61730948,329541
88,61739443,329541
89,61749903,329541
90,61760045,329541
91,61769095,329541
92,61778395,329541
93,61788771,329936
94,61798399,329936
95,61807746,329936
96,61817002,329936
97,61827181,329936
98,61835747,330267
99,61845284,330267
100,61854205,330267
101,61865168,330267
102,61874028,330267
103,61882843,330267
104,61893047,330267
105,61902340,330267
106,61912221,330267
107,61921570,330267
108,61930965,330267
109,61940066,330267
110,61949451,330267
111,61959270,330267
112,61969713,330267
113,61978782,330267
114,61987921,330267
115,61997790,330267
116,62006684,330267
117,62015440,330267
118,62024296,330267
119,62035152,330267
120,62043968,330267
121,62053287,330267
122,62063822,330267
123,62073064,330999
124,62082258,330999
125,62091642,330999
126,62102408,330999
127,62111735,330999
128,62120180,330999
129,62130042,330999
130,62140964,330999
131,62149947,330999
132,62159241,330999
133,62168980,330999
134,62179446,330999
135,62188290,330999
136,62197455,330999
137,62207451,331905
138,62216270,331905
139,62225199,331905
140,62235055,331905
141,62244700,331905
142,62254998,331905
143,62264670,331905
144,62273645,331905
145,62283346,331905
146,62292761,331905
147,62301849,331905
148,62311393,331905
149,62320731,331905
150,62330407,331905
151,62339492,331905
152,62349131,331905
153,62358108,331905
154,62366911,331905
155,62375964,331905
156,62385853,331905
157,62395417,331905
158,62404106,331905
159,62414104,331905
160,62423102,331905
161,62431898,331905
162,62442113,331905
163,62452219,331905
164,62461414,331905
165,62469889,331905
166,62480441,331905
167,62489513,331905
168,62498675,331905
169,62507541,331905
170,62516845,331905
171,62526706,331905
172,62535474,331905
173,62545128,331905
174,62555190,331905
175,62564666,331905
176,62574194,331905
177,62584050,331905
178,62592938,331905
179,62602626,331905
180,62611816,331905
181,62622068,331905
182,62631185,331905
183,62640413,331905
184,62649358,331905
185,62658430,331905
186,62667365,331905
187,62676828,331905
188,62687084,331905
189,62695760,331905
190,62705361,331905
191,62714392,332068
192,62724707,332068
193,62733544,332068
194,62742280,332068
195,62751709,332068
196,62761371,332068
197,62770423,332068
198,62779332,332482
199,62787887,332482
200,62798079,332482
201,62806815,332482
202,62815712,332482
203,62826075,332482
204,62835234,332482
205,62845098,332482
206,62854651,332482
207,62864187,332482
208,62872967,332482
209,62882808,332482
210,62891117,332482
211,62901342,332482
212,62910901,332482
213,62919967,332482
214,62929759,332482
215,62937741,332482
216,62946790,332482
217,62954890,332482
218,62964943,332482
219,62974221,332482
220,62982488,332482
221,62992788,332482
222,63001438,332482
223,63010939,332482
224,63019764,332482
225,63028763,332482
226,63037652,332482
227,63046810,332482
228,63055763,332482
229,63064809,332482
230,63074784,332482
231,63083660,332867
232,63093606,332867
233,63103208,332867
234,63112870,332867
235,63120778,332867
236,63130660,332867
237,63139312,332867
238,63148983,332867
239,63158286,332867
240,63167866,332867
241,63177317,332867
242,63186555,332867
243,63196556,333195
244,63205075,333195
245,63213223,333195
246,63224199,333195
247,63232446,333195
248,63241599,333195
249,63250778,333195
250,63259954,333372
251,63269367,333372
252,63278174,333372
253,63287764,333372
254,63297301,333372
255,63306417,333372
256,63316241,333372
257,63325232,333372
258,63334411,333372
259,63343893,333372
260,63352513,333372
261,63362948,333372
262,63372823,334128
263,63381673,334128
264,63391348,334128
265,63400770,334128
266,63410076,334128
267,63419348,334128
268,63428495,334128
269,63438548,334128
270,63447854,334128
271,63456169,334128
272,63465930,334128
273,63475330,334128
274,63483585,334312
275,63492618,334312
276,63502458,334312
277,63512418,334312
278,63521598,334312
279,63530790,334312
280,63539725,334312
281,63549323,334312
282,63558193,334312
283,63567697,334312
284,63576491,334312
285,63586680,334312
286,63596147,334312
287,63604895,334312
288,63613132,334502
289,63622959,334502
290,63633095,334502
291,63641500,334502
292,63650625,334502
293,63660158,334502
294,63669692,334502
295,63678730,334502
296,63687671,334592
297,63697628,334967
