Generation number, Milliseconds from start, Fitness
0,24001156,133507
1,24001207,133507
2,24003218,226568
3,24007575,226568
4,24011116,244947
5,24014631,315844
6,24017920,315844
7,24022285,322344
8,24026702,322344
9,24031868,322344
10,24036927,322344
11,24042244,322344
12,24047248,322344
13,24053505,324600
14,24059598,324600
15,24066501,324600
16,24074511,324600
17,24081321,326035
18,24089233,326035
19,24096983,326035
20,24105173,326035
21,24115068,326035
22,24122962,326035
23,24131961,326035
24,24140803,326035
25,24150700,326035
26,24159753,326035
27,24168534,326035
28,24177377,326035
29,24187288,326035
30,24196937,326035
31,24206130,326035
32,24217382,326035
33,24227469,326535
34,24235771,326535
35,24245756,326535
36,24255786,326589
37,24264871,326589
38,24274162,326589
39,24284846,326589
40,24294031,326589
41,24302585,326589
42,24311571,326589
43,24321647,326589
44,24330582,326589
45,24340722,326818
46,24351018,326818
47,24360480,326818
48,24369424,326876
49,24377634,326876
50,24388689,327184
51,24397722,327184
52,24406891,327253
53,24416658,327253
54,24426080,327253
55,24434884,327535
56,24443928,327535
57,24454781,327535
58,24464017,327535
59,24472585,327613
60,24481914,327613
61,24492333,327703
62,24501326,327703
63,24511061,327703
64,24520564,328071
65,24529376,328146
66,24538728,328146
67,24547288,328146
68,24557182,328146
69,24567178,328279
70,24576130,328596
71,24585463,328713
72,24594852,328713
73,24604159,328713
74,24612961,328713
75,24621821,328713
76,24631946,328726
77,24642034,328726
78,24651047,328726
79,24660710,328726
80,24670518,328726
81,24679739,328726
82,24688393,328726
83,24699548,329322
84,24708477,329322
85,24717563,329322
86,24727902,329447
87,24737015,329447
88,24745669,329447
89,24755808,329779
90,24766852,329779
91,24776075,329779
92,24784832,329779
93,24794402,331007
94,24804320,331007
95,24813517,331007
96,24821850,331007
97,24832349,331007
98,24840842,331007
99,24851426,331007
100,24860484,331007
101,24870507,331007
102,24879442,331007
103,24888814,331007
104,24897751,331007
105,24909170,331007
106,24918137,331007
107,24926415,331007
108,24937467,331191
109,24945144,331191
110,24954308,331191
111,24963571,331191
112,24973292,331765
113,24982385,331765
114,24992051,331765
115,25001390,331821
116,25011396,331821
117,25020432,331821
118,25029222,331821
119,25039528,331821
120,25048428,331821
121,25057988,331821
122,25066546,331821
123,25076648,331821
124,25085599,331821
125,25094818,331821
126,25104334,331821
127,25115045,331821
128,25123792,331821
129,25131984,331821
130,25141728,331821
131,25151628,331821
132,25160328,331821
133,25169560,331821
134,25180327,331821
135,25189343,331821
136,25198791,331821
137,25207086,331821
138,25217126,331821
139,25225417,331821
140,25235144,331821
141,25245405,331821
142,25254105,331821
143,25262706,331821
144,25271597,331821
145,25281543,331821
146,25290966,331821
147,25299949,331821
148,25308590,331821
149,25318153,332705
150,25327214,332705
151,25336776,332705
152,25345299,332705
153,25355754,332705
154,25364023,332705
155,25373000,332705
156,25383610,332705
157,25392648,332705
158,25401792,332705
159,25411758,332705
160,25421299,332705
161,25430165,332705
162,25439198,332705
163,25448359,332705
164,25458496,332705
165,25466769,332705
166,25477071,332705
167,25486664,332705
168,25494723,332705
169,25504528,332705
170,25513033,332705
171,25524081,332705
172,25532726,332705
173,25541909,332705
174,25551257,332705
175,25560735,332705
176,25569545,332705
177,25579309,332705
178,25589556,332705
179,25598536,332705
180,25607386,332705
181,25616758,332705
182,25625622,332705
183,25634719,332728
184,25644114,332728
185,25653566,332728
186,25662117,332728
187,25671726,332728
188,25680848,332728
189,25690670,332728
190,25700020,332728
191,25709483,332728
192,25719063,332728
193,25728858,332728
194,25738122,332728
195,25746868,332728
196,25757280,332728
197,25766495,332728
198,25776016,332728
199,25785910,332728
200,25795309,332729
201,25803970,332729
202,25813157,332729
203,25821889,332729
204,25831852,332729
205,25840587,332729
206,25849808,333397
207,25859931,333397
208,25868804,333397
209,25877740,333397
210,25886506,333397
211,25897233,333397
212,25905806,333397
213,25914820,333397
214,25924354,333397
215,25934009,333397
216,25942909,333397
217,25952015,333397
218,25959579,333397
219,25970208,333397
220,25979207,333397
221,25988764,333397
222,25998532,333397
223,26007609,333397
224,26015840,333397
225,26025521,333397
226,26035656,333397
227,26045117,333397
228,26053522,333397
229,26063790,333397
230,26073691,333397
231,26082074,333397
232,26091368,333397
233,26101371,333397
234,26110511,333397
235,26118944,333397
236,26127774,333397
237,26138205,333397
238,26147601,333397
239,26156195,333397
240,26166472,333397
241,26175510,333397
242,26184864,333462
243,26193892,333462
244,26203285,333462
245,26212903,333462
246,26220697,333462
247,26230386,333462
248,26241599,333462
249,26249816,333462
250,26259390,333462
251,26269845,333462
252,26278380,333462
253,26287933,333462
254,26296724,333462
255,26307132,333462
256,26316054,333706
257,26325374,333706
258,26335344,333706
259,26343928,333706
260,26352534,333706
261,26361247,333706
262,26371926,333706
263,26380812,333706
264,26389608,333706
265,26398991,333706
266,26408587,333706
267,26417264,333706
268,26425870,333706
269,26435063,333706
270,26445645,333706
271,26454979,333706
272,26463470,333706
273,26473813,333706
274,26481805,333706
275,26490257,333804
276,26499999,333804
277,26510795,333804
278,26519681,333804
279,26529158,333804
280,26537892,333804
281,26547663,333804
282,26557737,333804
283,26566172,333804
284,26575984,333804
285,26584435,333804
286,26594138,333804
287,26602545,333804
288,26612716,333804
289,26621214,333804
290,26630592,333804
291,26639983,333804
292,26649207,334062
293,26658465,334062
294,26666852,334062
295,26677161,334062
296,26686501,334062
297,26695207,334062
298,26704765,334062
299,26715379,334062
