Generation number, Milliseconds from start, Fitness
0,5472735,133398
1,5472790,133398
2,5474775,222695
3,5479315,223271
4,5482694,268257
5,5486469,294263
6,5490359,297379
7,5495496,317072
8,5499805,320998
9,5504425,320998
10,5509224,322367
11,5514809,323323
12,5520102,324634
13,5526055,324634
14,5532457,324634
15,5540325,324634
16,5547974,324634
17,5554992,324634
18,5562319,324634
19,5570345,324971
20,5579405,324971
21,5588109,324971
22,5595798,324971
23,5604998,324971
24,5615108,325404
25,5624090,326235
26,5633004,326235
27,5641568,326235
28,5652461,326235
29,5661551,326235
30,5671334,326978
31,5681220,326978
32,5689852,326978
33,5699433,326978
34,5708113,326978
35,5717646,326978
36,5726818,326978
37,5735932,326978
38,5746440,327298
39,5755791,327298
40,5764850,327298
41,5774126,327298
42,5783770,327298
43,5793152,327512
44,5802775,327512
45,5813549,327512
46,5822669,327512
47,5831078,327512
48,5840324,327512
49,5850696,328064
50,5860974,328064
51,5869027,328064
52,5877886,328064
53,5889310,328064
54,5898407,328064
55,5907749,328064
56,5918150,328064
57,5926800,328064
58,5935940,328064
59,5944758,328064
60,5954795,328064
61,5963584,328064
62,5973177,328064
63,5983323,328064
64,5991281,328064
65,6001137,328064
66,6010079,328064
67,6019637,328064
68,6028198,328064
69,6037415,328064
70,6047153,328064
71,6056762,328064
72,6066147,328064
73,6075436,328064
74,6086248,328064
75,6095140,328064
76,6103730,328064
77,6113049,328867
78,6123421,328867
79,6132173,328867
80,6141306,328867
81,6150537,328867
82,6160445,328867
83,6170268,328867
84,6179445,328867
85,6189103,328867
86,6197545,328867
87,6207395,328867
88,6216437,328867
89,6226363,328867
90,6234867,328867
91,6243220,328867
92,6252494,328867
93,6262527,328867
94,6271222,329224
95,6279928,329224
96,6290600,329224
97,6299182,329224
98,6308496,329224
99,6317238,329224
100,6327181,329224
101,6336248,329224
102,6345608,329224
103,6354866,329294
104,6364889,329294
105,6374131,329294
106,6383732,329294
107,6394145,329294
108,6402774,329294
109,6412213,329294
110,6421284,329294
111,6431069,329294
112,6439842,329294
113,6449286,329294
114,6458511,329294
115,6468187,329294
116,6477432,329294
117,6486956,329294
118,6497279,329385
119,6505924,329385
120,6515037,329385
121,6524362,329385
122,6533687,329385
123,6542800,329385
124,6552055,329385
125,6560501,329385
126,6570251,329549
127,6579701,329549
128,6588634,329549
129,6598467,329732
130,6607047,329732
131,6615689,329732
132,6624328,329732
133,6634874,329732
134,6643758,329732
135,6652931,329732
136,6662446,329732
137,6672497,329732
138,6682026,329896
139,6690714,329896
140,6699621,329896
141,6709940,330476
142,6719170,330476
143,6727643,330476
144,6738360,330476
145,6747345,330476
146,6755939,330476
147,6764519,330476
148,6773986,330476
149,6783132,330476
150,6791800,330476
151,6802294,330476
152,6811685,330476
153,6820701,330476
154,6829466,330476
155,6839113,330476
156,6848636,330476
157,6857563,330476
158,6866090,330476
159,6875484,330476
160,6884494,330476
161,6895628,330476
162,6905031,330476
163,6913901,330476
164,6923042,330476
165,6931991,330476
166,6941678,330476
167,6950311,330476
168,6960452,330476
169,6969038,330476
170,6978539,330788
171,6987327,330788
172,6997161,330788
173,7006651,330788
174,7016057,330930
175,7024688,330930
176,7034180,331126
177,7044327,331126
178,7053186,331126
179,7062843,331177
180,7071659,331177
181,7081730,331177
182,7090162,331177
183,7099290,331177
184,7109421,331177
185,7118900,331177
186,7127689,331177
187,7137456,331301
188,7147670,331301
189,7155507,331301
190,7166021,331301
191,7174878,331301
192,7184617,331625
193,7193847,331625
194,7203174,332115
195,7213508,332115
196,7222433,332115
197,7230872,332115
198,7240689,332115
199,7250366,332119
200,7259959,332119
201,7268733,332119
202,7279023,332119
203,7287727,332119
204,7296806,332119
205,7306200,332119
206,7315668,332119
207,7325359,332335
208,7333902,332335
209,7343120,332335
210,7352319,332794
211,7361867,332794
212,7370886,332794
213,7380368,332794
214,7389722,332794
215,7398976,332794
216,7407446,332794
217,7417023,332794
218,7427118,332794
219,7435936,332794
220,7444816,332794
221,7455013,333044
222,7464396,333044
223,7473361,333044
224,7483533,333574
225,7492063,333574
226,7500600,333574
227,7509865,333574
228,7519630,333583
229,7528766,333583
230,7538517,333583
231,7547660,333583
232,7556934,333583
233,7566763,333583
234,7576310,333701
235,7585607,333701
236,7595171,333744
237,7603841,333744
238,7612911,333744
239,7623167,333744
240,7632149,333744
241,7642099,333744
242,7651825,333744
243,7661039,333744
244,7669615,334377
245,7679070,334377
246,7689083,334377
247,7698309,334377
248,7706696,334377
249,7715954,334377
250,7725579,334866
251,7734943,334866
252,7743942,334866
253,7753691,334876
254,7762648,335214
255,7772958,335214
256,7781680,335214
257,7792201,335214
258,7800953,335214
259,7810289,335214
260,7821080,335214
261,7829091,335214
262,7838391,335214
263,7847624,335214
264,7858032,335214
265,7868585,335214
266,7876704,335214
267,7886208,335214
268,7895940,335214
269,7905264,335665
270,7914862,335665
271,7924570,335665
272,7933824,335665
273,7942816,335665
274,7951909,335665
275,7962336,336138
276,7971611,336138
277,7980346,336138
278,7989674,336138
279,8000093,336138
280,8009216,336138
281,8018610,336138
282,8028823,336138
283,8037763,336138
284,8047025,336138
285,8056361,336138
286,8066679,336138
287,8076281,336138
288,8085402,336335
289,8095856,336335
290,8104957,336335
291,8113888,336335
292,8122164,336335
293,8132321,336449
294,8142010,336449
295,8150803,336449
296,8162034,336449
297,8171751,336449
298,8181163,336449
