Generation number, Milliseconds from start, Fitness
0,56421412,443942
1,56421499,443942
2,56421562,443942
3,56421622,443942
4,56421687,443942
5,56421736,443942
6,56421784,443942
7,56421834,443942
8,56421881,443942
9,56421942,443942
10,56421992,443942
11,56422040,443942
12,56422087,443942
13,56422147,443942
14,56422200,452155
15,56422259,452155
16,56422305,452155
17,56422359,452155
18,56422407,454624
19,56422453,454624
20,56422498,454624
21,56422544,454624
22,56422590,454624
23,56422639,454624
24,56422686,454624
25,56422733,454624
26,56422777,454624
27,56422821,454624
28,56422877,454624
29,56422925,454624
30,56422975,454624
31,56423024,454624
32,56423070,454624
33,56423120,454624
34,56423164,462330
35,56423212,462330
36,56423259,462330
37,56423302,462330
38,56423350,462330
39,56423395,462330
40,56423441,462330
41,56423498,462330
42,56423546,462330
43,56423596,462330
44,56423649,462330
45,56423706,462330
46,56423756,462330
47,56423803,462330
48,56423852,462330
49,56423901,462330
50,56423946,464167
51,56423993,464167
52,56424038,464167
53,56424086,464167
54,56424131,464167
55,56424177,464167
56,56424239,464167
57,56424290,464167
58,56424336,464167
59,56424388,466403
60,56424436,474626
61,56424485,474626
62,56424532,474626
63,56424580,474626
64,56424626,474626
65,56424669,474626
66,56424721,474626
67,56424763,474626
68,56424808,474626
69,56424852,474626
70,56424893,474626
71,56424946,474626
72,56424987,474626
73,56425033,474626
74,56425084,474626
75,56425147,474626
76,56425195,474626
77,56425245,479283
78,56425296,479283
79,56425343,479283
80,56425394,479283
81,56425443,479283
82,56425492,479283
83,56425538,479283
84,56425586,479283
85,56425635,479283
86,56425683,479283
87,56425735,479283
88,56425781,479283
89,56425830,479283
90,56425890,479283
91,56425949,479283
92,56426000,479283
93,56426048,479283
94,56426098,479283
95,56426145,479283
96,56426196,479283
97,56426245,479283
98,56426292,479283
99,56426347,479283
100,56426398,479283
101,56426450,481731
102,56426498,481731
103,56426548,481731
104,56426591,481731
105,56426634,481731
106,56426679,481731
107,56426724,481731
108,56426782,481731
109,56426828,481731
110,56426875,481731
111,56426920,481731
112,56426969,481731
113,56427027,481731
114,56427075,481731
115,56427118,481731
116,56427164,481731
117,56427215,485114
118,56427265,485114
119,56427312,485114
120,56427357,486368
121,56427404,486672
122,56427446,486672
123,56427490,486672
124,56427537,486672
125,56427585,486672
126,56427640,486672
127,56427691,486672
128,56427737,486672
129,56427784,486672
130,56427831,486672
131,56427883,486672
132,56427927,486672
133,56427978,486672
134,56428022,486672
135,56428068,486672
136,56428122,486672
137,56428170,486672
138,56428217,486672
139,56428262,486672
140,56428316,490169
141,56428365,490169
142,56428415,490169
143,56428462,490169
144,56428517,490169
145,56428570,490169
146,56428615,490169
147,56428663,490169
148,56428711,490169
149,56428759,490169
150,56428805,490169
151,56428850,490169
152,56428897,490169
153,56428950,490169
154,56429001,490169
155,56429048,490169
156,56429112,490169
157,56429161,490169
158,56429208,490169
159,56429258,490169
160,56429308,490169
161,56429362,490169
162,56429416,490169
163,56429461,490169
164,56429511,490169
165,56429556,490169
166,56429603,490169
167,56429653,490169
168,56429698,490169
169,56429744,490169
170,56429789,490169
171,56429834,490169
172,56429880,490169
173,56429928,490169
174,56429975,490169
175,56430020,490169
176,56430070,490169
177,56430121,490169
178,56430172,490169
179,56430220,490169
180,56430270,490169
181,56430316,490169
182,56430360,490169
183,56430407,490169
184,56430451,490169
185,56430495,490169
186,56430546,492035
187,56430590,492035
188,56430642,492035
189,56430687,492035
190,56430740,492035
191,56430807,492035
192,56430857,492035
193,56430905,492035
194,56430966,492035
195,56431016,492035
196,56431073,492035
197,56431122,492035
198,56431177,492035
199,56431229,492035
200,56431276,492035
201,56431324,492035
202,56431368,492035
203,56431414,492035
204,56431458,492035
205,56431502,492035
206,56431559,492035
207,56431601,492035
208,56431649,492035
209,56431701,492035
210,56431747,494049
211,56431795,494049
212,56431842,494049
213,56431890,494049
214,56431937,494049
215,56431985,494049
216,56432035,494049
217,56432081,494049
218,56432126,494049
219,56432177,494049
220,56432221,494049
221,56432269,494049
222,56432315,494049
223,56432362,497415
224,56432418,497415
225,56432473,497415
226,56432524,497415
227,56432572,497415
228,56432617,497415
229,56432660,497415
230,56432702,497415
231,56432750,497415
232,56432794,497415
233,56432846,497415
234,56432891,497415
235,56432939,497415
236,56432993,497415
237,56433038,497415
238,56433087,497415
239,56433139,497415
240,56433191,497415
241,56433245,497415
242,56433297,497415
243,56433346,497415
244,56433393,497415
245,56433441,497415
246,56433485,497415
247,56433530,497415
248,56433577,497415
249,56433618,497415
250,56433672,497415
251,56433719,497415
252,56433763,497415
253,56433806,497415
254,56433856,497415
255,56433910,497415
256,56433954,497597
257,56434006,497597
258,56434052,497597
259,56434103,497597
260,56434152,497597
261,56434199,497597
262,56434246,497597
263,56434290,497597
264,56434337,497597
265,56434384,497597
266,56434430,497597
267,56434474,497597
268,56434523,497597
269,56434571,497597
270,56434618,497597
271,56434663,497597
272,56434708,497597
273,56434761,497597
274,56434812,497597
275,56434861,498387
276,56434909,499666
277,56434955,499666
278,56435004,499666
279,56435057,499666
280,56435107,499666
281,56435159,499666
282,56435211,499666
283,56435260,499666
284,56435308,499666
285,56435362,499666
286,56435420,499666
287,56435467,499666
288,56435521,499666
289,56435565,499666
290,56435612,499666
291,56435658,499666
292,56435706,499666
293,56435758,499666
294,56435801,499666
295,56435845,499666
296,56435888,499666
297,56435931,499666
298,56435984,499666
299,56436028,499666
300,56436074,499666
301,56436119,499666
302,56436169,499666
303,56436224,499666
304,56436266,499666
305,56436315,499666
306,56436359,499666
307,56436407,499666
308,56436460,499666
309,56436505,499666
310,56436552,499666
311,56436595,499666
312,56436640,499666
313,56436692,499666
314,56436736,499666
315,56436782,499666
316,56436827,499666
317,56436874,499666
318,56436921,499666
319,56436972,501047
320,56437026,501047
321,56437079,501047
322,56437127,501047
323,56437175,501047
324,56437225,501047
325,56437274,501047
326,56437323,501251
327,56437371,501842
328,56437415,501842
329,56437458,501842
330,56437502,501842
331,56437546,501842
332,56437600,501842
333,56437642,501842
334,56437686,501842
335,56437739,501842
336,56437786,501842
337,56437841,502189
338,56437885,502189
339,56437940,502189
340,56437987,502189
341,56438040,502189
342,56438087,502189
343,56438131,502189
344,56438183,502189
345,56438226,502189
346,56438272,502189
347,56438319,502189
348,56438363,502189
349,56438417,502189
350,56438462,502189
351,56438508,502189
352,56438556,502189
353,56438599,502189
354,56438648,502189
355,56438693,502189
356,56438742,502189
357,56438790,502189
358,56438838,502189
359,56438885,502189
360,56438930,502189
361,56438976,502189
362,56439019,502189
363,56439065,502189
364,56439121,502189
365,56439164,502189
366,56439210,502189
367,56439253,502189
368,56439298,502189
369,56439356,502189
370,56439402,502189
371,56439447,502189
372,56439493,502189
373,56439538,502189
374,56439593,502189
375,56439638,502189
376,56439682,502189
377,56439724,502189
378,56439770,502189
379,56439823,504994
380,56439864,504994
381,56439907,504994
382,56439949,504994
383,56439995,504994
384,56440047,504994
385,56440090,504994
386,56440136,504994
387,56440184,504994
388,56440230,504994
389,56440290,504994
390,56440337,504994
391,56440383,504994
392,56440426,504994
393,56440470,504994
394,56440523,504994
395,56440568,504994
396,56440614,504994
397,56440658,504994
398,56440706,504994
399,56440750,504994
400,56440794,504994
401,56440841,504994
402,56440887,504994
403,56440937,504994
404,56440983,504994
405,56441031,504994
406,56441085,504994
407,56441136,504994
408,56441185,504994
409,56441233,504994
410,56441276,504994
411,56441320,504994
412,56441368,504994
413,56441415,504994
414,56441462,504994
415,56441504,504994
416,56441545,504994
417,56441590,504994
418,56441633,504994
419,56441689,504994
420,56441742,504994
421,56441789,504994
422,56441834,504994
423,56441880,504994
424,56441930,504994
425,56441980,504994
426,56442022,504994
427,56442067,504994
428,56442118,504994
429,56442161,508929
430,56442209,508929
431,56442253,508929
432,56442300,508929
433,56442346,508929
434,56442395,508929
435,56442445,508929
436,56442494,508929
437,56442539,508929
438,56442583,508929
439,56442632,508929
440,56442682,508929
441,56442729,508929
442,56442779,508929
443,56442824,508929
444,56442871,508929
445,56442920,508929
446,56442967,508929
