Generation number, Milliseconds from start, Fitness
0,901688,429420
1,901773,429420
2,901838,435555
3,901893,435555
4,901952,435555
5,902001,435555
6,902052,435555
7,902098,435555
8,902150,435555
9,902198,435555
10,902256,435555
11,902307,435555
12,902359,445729
13,902423,445729
14,902476,445729
15,902532,445729
16,902578,445729
17,902624,445729
18,902671,445729
19,902721,445729
20,902767,445729
21,902810,445729
22,902857,445729
23,902898,445729
24,902938,451461
25,902981,453441
26,903024,453441
27,903078,453441
28,903183,453441
29,903238,453441
30,903354,453441
31,903403,453441
32,903448,459294
33,903492,459294
34,903540,459294
35,903582,459294
36,903633,466856
37,903678,466856
38,903721,466856
39,903766,466856
40,903816,466856
41,903877,466856
42,903927,466856
43,903979,466856
44,904031,466856
45,904079,466856
46,904129,466856
47,904175,466856
48,904227,466856
49,904281,469569
50,904325,469569
51,904371,469569
52,904424,469569
53,904469,469569
54,904512,469569
55,904552,469569
56,904603,469569
57,904655,469569
58,904700,469569
59,904747,469569
60,904800,469569
61,904846,469569
62,904892,469569
63,904940,469569
64,904990,469569
65,905041,469569
66,905083,469569
67,905129,469569
68,905178,469569
69,905222,469569
70,905269,469569
71,905336,469569
72,905379,469569
73,905424,469569
74,905466,469569
75,905520,469569
76,905573,471054
77,905617,471054
78,905666,471054
79,905723,471054
80,905766,471054
81,905811,472299
82,905856,472299
83,905908,472299
84,905971,475326
85,906021,475326
86,906068,475326
87,906118,475326
88,906177,475326
89,906240,475326
90,906286,475326
91,906330,475326
92,906375,475326
93,906430,475326
94,906489,475326
95,906544,475326
96,906589,475326
97,906642,475326
98,906694,475326
99,906742,475326
100,906799,475326
101,906845,475326
102,906892,481460
103,906953,481460
104,907002,481460
105,907063,481460
106,907115,481460
107,907175,481460
108,907236,481460
109,907281,481460
110,907328,481460
111,907378,481460
112,907433,481460
113,907478,481460
114,907525,481460
115,907580,481460
116,907624,481460
117,907696,481460
118,907750,481460
119,907801,481460
120,907852,481460
121,907906,481460
122,907955,481460
123,908000,481460
124,908074,481460
125,908124,481460
126,908176,481460
127,908243,481460
128,908289,481460
129,908331,481460
130,908374,481460
131,908426,481460
132,908471,481460
133,908516,481460
134,908576,481460
135,908620,481460
136,908673,481460
137,908717,481460
138,908763,481460
139,908827,481460
140,908876,481460
141,908940,481460
142,908989,481460
143,909036,481460
144,909079,481460
145,909132,481460
146,909203,481460
147,909249,481460
148,909297,481460
149,909359,481460
150,909409,481460
151,909455,481460
152,909522,481460
153,909569,481460
154,909640,481578
155,909688,481578
156,909737,481578
157,909811,485778
158,909855,485778
159,909944,485778
160,909988,485778
161,910037,485778
162,910091,485778
163,910133,485778
164,910179,485778
165,910222,485778
166,910274,485778
167,910326,485778
168,910371,485778
169,910425,485778
170,910480,485778
171,910528,485778
172,910572,486978
173,910618,486978
174,910670,486978
175,910725,486978
176,910775,486978
177,910820,486978
178,910882,486978
179,910929,486978
180,910975,486978
181,911043,486978
182,911090,486978
183,911141,486978
184,911203,486978
185,911258,486978
186,911310,486978
187,911384,486978
188,911438,486978
189,911516,486978
190,911567,486978
191,911628,486978
192,911676,486978
193,911735,486978
194,911780,486978
195,911857,486978
196,911905,486978
197,911953,486978
198,912006,486978
199,912053,487710
200,912099,487710
201,912152,487710
202,912221,487710
203,912264,487710
204,912318,487710
205,912388,487710
206,912458,487710
207,912507,487710
208,912560,487710
209,912608,487710
210,912652,487710
211,912698,487710
212,912753,487710
213,912802,487710
214,912851,487710
215,912898,487710
216,912944,487710
217,913040,487710
218,913083,487710
219,913129,487710
220,913174,487710
221,913234,490523
222,913292,490523
223,913339,490523
224,913389,490523
225,913451,490523
226,913502,490523
227,913548,490523
228,913608,490523
229,913659,490523
230,913720,490523
231,913764,490523
232,913862,490523
233,913909,490523
234,913967,490523
235,914010,490523
236,914064,490523
237,914145,490523
238,914194,490523
239,914240,490523
240,914324,490523
241,914377,490523
242,914435,490523
243,914481,496606
244,914529,496606
245,914578,496606
246,914632,496606
247,914680,496606
248,914742,496606
249,914789,496606
250,914832,496606
251,914887,496606
252,914945,496606
253,914993,496606
254,915046,496606
255,915111,496606
256,915166,496606
257,915219,496606
258,915293,496606
259,915358,496606
260,915403,496606
261,915450,496606
262,915508,496606
263,915556,496606
264,915600,496606
265,915655,496606
266,915699,496606
267,915763,496606
268,915815,496606
269,915860,496606
270,915910,496606
271,915955,496606
272,916023,496606
273,916069,496606
274,916115,496606
275,916165,496606
276,916221,496606
277,916284,496606
278,916330,496606
279,916374,496606
280,916421,496606
281,916478,496606
282,916541,496606
283,916595,496606
284,916662,496606
285,916722,496606
286,916793,496606
287,916850,496606
288,916900,496606
289,916944,496606
290,917001,496606
291,917050,496606
292,917095,496606
293,917143,496606
294,917202,496606
295,917293,496606
296,917337,496606
297,917389,496606
298,917434,496606
299,917499,496606
300,917559,496606
301,917607,496606
302,917658,496606
303,917713,496606
304,917778,496606
305,917826,496606
306,917873,496606
307,917932,496606
308,917984,496606
309,918032,496606
310,918079,496606
311,918133,496606
312,918182,496606
313,918228,496606
314,918276,496606
315,918324,496606
316,918396,496606
317,918447,496606
318,918491,496606
319,918539,496606
320,918582,496606
321,918638,496606
322,918684,496606
323,918731,496606
324,918775,496606
325,918837,496606
326,918884,496606
327,918932,496606
328,918993,496606
329,919043,496606
330,919094,496606
331,919158,496606
332,919206,496606
333,919255,496606
334,919302,496606
335,919356,496606
336,919401,496606
337,919448,496606
338,919495,496606
339,919542,496606
340,919642,496606
341,919688,496606
342,919733,496606
343,919781,496606
344,919824,496606
345,919880,496606
346,919927,496606
347,919984,496606
348,920034,496606
349,920090,496606
350,920178,496711
351,920232,496711
352,920285,496711
353,920341,496711
354,920392,496711
355,920444,496711
356,920491,496711
357,920545,496711
358,920601,496711
359,920649,496711
360,920702,496711
361,920764,496711
362,920818,496711
363,920867,496711
364,920922,496711
365,920971,496711
366,921015,496711
367,921067,496711
368,921121,496711
369,921174,496711
370,921220,496711
371,921272,496711
372,921335,496711
373,921388,496711
374,921442,497316
375,921513,497316
376,921563,497316
377,921610,497316
378,921668,497316
379,921722,497316
380,921769,497316
381,921813,497316
382,921864,497316
383,921914,497316
384,921992,497316
385,922042,497316
386,922101,497316
387,922165,497316
388,922215,497411
389,922263,497411
390,922323,497432
391,922374,497432
392,922429,497432
393,922477,497432
394,922532,497432
395,922578,497432
396,922624,497432
397,922673,497432
398,922718,497432
399,922787,497432
400,922833,497432
401,922885,497432
402,922939,497432
403,922985,497432
404,923041,497432
405,923096,497432
406,923151,497432
407,923201,497432
408,923258,497432
409,923317,497432
410,923367,497432
411,923417,497432
412,923472,497432
413,923521,497432
414,923567,497432
415,923615,497432
416,923672,498800
417,923723,498800
418,923771,498800
419,923823,498800
420,923878,498800
421,923930,500136
422,923982,500136
423,924035,500136
424,924080,500136
425,924135,500136
426,924197,500136
427,924247,500136
428,924324,500136
429,924373,500136
430,924425,500136
431,924470,500136
432,924525,500136
