Generation number, Milliseconds from start, Fitness
0,19430996,438235
1,19431079,438235
2,19431141,438235
3,19431198,438235
4,19431264,438235
5,19431315,438235
6,19431371,445320
7,19431416,445320
8,19431465,445320
9,19431529,445320
10,19431587,445320
11,19431639,445320
12,19431691,445320
13,19431738,445320
14,19431797,445320
15,19431848,445320
16,19431900,445320
17,19431943,445320
18,19431987,451203
19,19432040,451203
20,19432084,451203
21,19432130,451203
22,19432181,463403
23,19432222,463403
24,19432273,463403
25,19432321,463403
26,19432374,463403
27,19432419,463403
28,19432466,463403
29,19432513,463403
30,19432558,463403
31,19432605,463403
32,19432654,463403
33,19432699,463403
34,19432747,463403
35,19432796,465845
36,19432840,465845
37,19432892,465845
38,19432939,465845
39,19432986,465845
40,19433031,465845
41,19433077,465845
42,19433124,465845
43,19433179,465845
44,19433226,465845
45,19433270,465845
46,19433321,465845
47,19433377,465845
48,19433421,465845
49,19433471,469192
50,19433515,469192
51,19433561,469192
52,19433612,469192
53,19433656,469192
54,19433703,469192
55,19433747,469192
56,19433795,469192
57,19433840,469192
58,19433886,469192
59,19433930,469192
60,19433977,469192
61,19434029,469192
62,19434077,469192
63,19434128,469192
64,19434177,469192
65,19434224,474207
66,19434274,474207
67,19434324,474207
68,19434371,474207
69,19434426,474207
70,19434472,474207
71,19434518,474207
72,19434562,474207
73,19434608,474207
74,19434661,475528
75,19434713,475528
76,19434763,475528
77,19434810,475528
78,19434856,475528
79,19434911,478550
80,19434960,478550
81,19435010,478550
82,19435061,478550
83,19435113,478550
84,19435160,478550
85,19435208,478550
86,19435254,478550
87,19435302,478550
88,19435350,478550
89,19435400,480006
90,19435450,480006
91,19435504,480006
92,19435552,480006
93,19435599,480006
94,19435656,480006
95,19435703,480006
96,19435754,480006
97,19435801,480006
98,19435848,480006
99,19435895,484849
100,19435943,484849
101,19435994,484849
102,19436043,484849
103,19436089,484849
104,19436136,484849
105,19436189,484849
106,19436242,484849
107,19436288,484849
108,19436339,484849
109,19436390,484849
110,19436443,484849
111,19436492,484849
112,19436538,484849
113,19436583,484849
114,19436634,484849
115,19436683,484849
116,19436738,484849
117,19436783,484849
118,19436828,484849
119,19436876,484849
120,19436925,493595
121,19436977,493595
122,19437023,493595
123,19437068,493595
124,19437117,493595
125,19437163,493595
126,19437209,493595
127,19437261,493595
128,19437311,493595
129,19437358,493595
130,19437406,493595
131,19437459,493595
132,19437508,493595
133,19437560,493595
134,19437605,493595
135,19437651,493595
136,19437700,493595
137,19437748,493595
138,19437794,493595
139,19437839,493595
140,19437886,493595
141,19437933,493595
142,19437976,493595
143,19438029,493595
144,19438076,493595
145,19438124,493595
146,19438170,493595
147,19438217,493595
148,19438263,493595
149,19438309,493595
150,19438364,493595
151,19438409,493595
152,19438452,493595
153,19438498,493595
154,19438548,493595
155,19438596,493595
156,19438642,493595
157,19438684,493595
158,19438735,493595
159,19438784,493595
160,19438828,493595
161,19438879,493595
162,19438926,493595
163,19438975,493595
164,19439021,493595
165,19439073,493595
166,19439125,493855
167,19439179,493855
168,19439228,493855
169,19439277,493855
170,19439322,493855
171,19439372,493855
172,19439425,493855
173,19439477,493855
174,19439525,493855
175,19439576,493855
176,19439630,493855
177,19439693,493855
178,19439740,493855
179,19439787,493855
180,19439837,493855
181,19439884,493855
182,19439931,493855
183,19439980,493855
184,19440029,493855
185,19440075,493855
186,19440123,493855
187,19440168,493855
188,19440214,497512
189,19440263,497512
190,19440307,497512
191,19440356,497512
192,19440404,497512
193,19440451,497512
194,19440496,497512
195,19440543,498950
196,19440601,498950
197,19440649,498950
198,19440694,498950
199,19440742,498950
200,19440789,498950
201,19440842,498950
202,19440892,498950
203,19440938,498950
204,19440981,501479
205,19441033,501479
206,19441077,501479
207,19441121,501479
208,19441168,501479
209,19441211,501479
210,19441258,501479
211,19441324,501479
212,19441373,501479
213,19441420,501479
214,19441472,501479
215,19441523,501479
216,19441570,501479
217,19441617,501479
218,19441660,501479
219,19441705,501479
220,19441748,501479
221,19441795,501479
222,19441845,501479
223,19441890,501479
224,19441934,501479
225,19441976,501479
226,19442026,501479
227,19442070,501479
228,19442123,501479
229,19442171,501479
230,19442218,501479
231,19442263,501479
232,19442308,501479
233,19442358,501479
234,19442406,501479
235,19442456,501479
236,19442502,501479
237,19442556,501479
238,19442599,501479
239,19442645,501479
240,19442688,501479
241,19442732,501479
242,19442785,502179
243,19442833,502179
244,19442882,502179
245,19442925,502179
246,19442977,502179
247,19443034,502179
248,19443081,502179
249,19443127,502179
250,19443177,502179
251,19443230,502179
252,19443275,502179
253,19443325,502179
254,19443371,502179
255,19443419,502179
256,19443462,502179
257,19443607,502179
258,19443855,502179
259,19443946,502179
260,19444072,502179
261,19444305,502179
262,19444450,502179
263,19444696,502179
264,19444849,503801
265,19444990,503801
266,19445038,503801
267,19445084,503801
268,19445136,503801
269,19445181,503801
